salute,గౌరవించుట,salutes,వందనం చేస్తాడు/చేస్తుంది,saluting,వందనం చేస్తూ,saluted,వందనం చేశాడు,saluted,వందనం చేయబడి
salvage,"కాపాడు, రక్షించు",salvages,కాపాడుతాడు/కాపాడుతుంది,salvaging,కాపాడుతూ,salvaged,కాపాడాడు,salvaged,కాపాడబడి
salve,ప్రశాంశత కలిగించు,salves,ఉపశమనం కలిగిస్తాడు/కలిగిస్తుంది,salving,ఉపశమనం కలిగిస్తూ,salved,ఉపశమనం కలిగించాడు,salved,ఉపశమనం కలిగించబడి
sample,"ఉదాహరించి, ఉదాహరణతో",samples,నమూనా తీసుకుంటాడు/తీసుకుంటుంది,sampling,నమూనా తీసుకుంటూ,sampled,నమూనా తీసుకున్నాడు,sampled,నమూనా తీసుకోబడి
sanctify,"పవిత్రీకరించు, అంకితము చేయు",sanctifies,పవిత్రం చేస్తాడు/చేస్తుంది,sanctifying,పవిత్రం చేస్తూ,sanctified,పవిత్రం చేశాడు,sanctified,పవిత్రం చేయబడి
sanction,"అనుమతి, ఆమోదం",sanctions,మంజూరు చేస్తాడు/చేస్తుంది,sanctioning,మంజూరు చేస్తూ,sanctioned,మంజూరు చేశాడు,sanctioned,మంజూరు చేయబడి
sash,"దట్టి, నడికట్టు",sashes,కట్టు కడతాడు/కడుతుంది,sashing,కట్టు కడుతూ,sashed,కట్టు కట్టాడు,sashed,కట్టు కట్టబడి
sate,తృప్తిచేసుట,sates,తృప్తి పరుస్తాడు/పరుస్తుంది,sating,తృప్తి పరుస్తూ,sated,తృప్తి చెందాడు,sated,తృప్తి చెంది
satiate,"తనివిదీర్చుట, తృప్తిచేసుట, తనివితీరా",satiates,తృప్తి పరుస్తాడు/పరుస్తుంది,satiating,తృప్తి పరుస్తూ,satiated,తృప్తి చెందాడు,satiated,తృప్తి చెంది
satirise,విమర్శించు,satirises,వ్యంగ్యంగా విమర్శిస్తాడు/విమర్శిస్తుంది,satirising,వ్యంగ్యంగా విమర్శిస్తూ,satirised,వ్యంగ్యంగా విమర్శించాడు,satirised,వ్యంగ్యంగా విమర్శించబడి
satisfy,సంతృప్తి యిచ్చు,satisfies,సంతృప్తి పరుస్తాడు/పరుస్తుంది,satisfying,సంతృప్తి పరుస్తూ,satisfied,సంతృప్తి చెందాడు,satisfied,సంతృప్తి చెంది
saturate,"పూర్తిగా నింపు, పూర్తిగా నానబెట్టు",saturates,నింపుతాడు/నింపుతుంది,saturating,నింపుతూ,saturated,నింపబడింది,saturated,నింపబడి
saunter,"అల్లాడుట, తిరుగుట, విహరించుట",saunters,సహజంగా నడుస్తాడు/నడుస్తుంది,sauntering,సహజంగా నడుస్తూ,sauntered,సహజంగా నడిచాడు,sauntered,సహజంగా నడిచి
save,"కాపాడు, రక్షించుట",saves,రక్షిస్తాడు/రక్షిస్తుంది,saving,రక్షిస్తూ,saved,రక్షించాడు,saved,రక్షించబడి
saw,కోయుట,saws,కోస్తాడు/కోస్తుంది,sawing,కోస్తూ,sawed,కోశాడు,sawn,కోయబడి
say,"చెప్పు, మాట్లాడు",says,చెప్తాడు/చెప్తుంది,saying,చెప్తూ,said,చెప్పాడు,said,చెప్పబడి
scab,పొక్కుట,scabs,పొక్కు కడుతుంది,scabbing,పొక్కు కడుతూ,scabbed,పొక్కు కట్టింది,scabbed,పొక్కు కట్టి
scald,కమిలిపోవుట,scalds,కాల్చుతాడు/కాల్చుతుంది,scalding,కాల్చుతూ,scalded,కాల్చింది,scalded,కాల్చబడి
scale,కొలుచుట,scales,కొలుస్తాడు/కొలుస్తుంది,scaling,కొలుస్తూ,scaled,కొలిచాడు,scaled,కొలవబడి
scam,"అవినీతిచేయు, వంచనచేయు",scams,మోసం చేస్తాడు/చేస్తుంది,scamming,మోసం చేస్తూ,scammed,మోసం చేశాడు,scammed,మోసం చేయబడి
scan,అన్వేషించు,scans,స్కాన్ చేస్తాడు/చేస్తుంది,scanning,స్కాన్ చేస్తూ,scanned,స్కాన్ చేశాడు,scanned,స్కాన్ చేయబడి
scant,"కురచైన, మితమైన",scants,తగ్గిస్తాడు/తగ్గిస్తుంది,scanting,తగ్గిస్తూ,scanted,తగ్గించాడు,scanted,తగ్గించబడి
scar,"గాట్లు, మచ్చలు",scars,మచ్చ పరుస్తాడు/పరుస్తుంది,scarring,మచ్చ పరుస్తూ,scarred,మచ్చపడింది,scarred,మచ్చపడి
scare,"భయ పెట్టు, భీతి గొల్పు",scares,భయపెడతాడు/భయపెడుతుంది,scaring,భయపెడుతూ,scared,భయపడ్డాడు,scared,భయపడి
scarify,భయంగొలుసునది,scarifies,గాయం చేస్తాడు/చేస్తుంది,scarifying,గాయం చేస్తూ,scarified,గాయం చేశాడు,scarified,గాయం చేయబడి
scarp,గొడవపడు,scarps,వాలుగా చేస్తాడు/చేస్తుంది,scarping,వాలుగా చేస్తూ,scarped,వాలుగా చేశాడు,scarped,వాలుగా చేయబడి
scat,"లేచిపోయిన, వేగంగా వెడలు",scats,చెల్లాచెదురుగా వెళ్తాడు/వెళ్తుంది,scatting,చెల్లాచెదురుగా వెళ్తూ,scatted,చెల్లాచెదురుగా,scatted,చెల్లాచెదురుగా వెళ్లి
scatter,అటు ఇటు పడవేయు,scatters,చెల్లాచెదురు చేస్తాడు/చేస్తుంది,scattering,చెల్లాచెదురు చేస్తూ,scattered,చెల్లాచెదురైంది,scattered,చెల్లాచెదురై
scold,"చీవాట్లు పెట్టు, కోపంతో నిందించు",scolds,తిడతాడు/తిడుతుంది,scolding,తిడుతూ,scolded,తిట్టాడు,scolded,తిట్టబడి
scorch,ఎండింపజేయు,scorches,కాల్చివేస్తాడు/కాల్చివేస్తుంది,scorching,కాల్చివేస్తూ,scorched,కాల్చివేసింది,scorched,కాల్చివేయబడి
scowl,కోపం ప్రదర్శించు,scowls,కోపంగా చూస్తాడు/చూస్తుంది,scowling,కోపంగా చూస్తూ,scowled,కోపంగా చూశాడు,scowled,కోపంగా చూసి
scrawl,అవసరపడి వ్రాయు,scrawls,గీస్తాడు/గీస్తుంది,scrawling,గీస్తూ,scrawled,గీశాడు,scrawled,గీయబడి
scream,"బిగ్గరగా నవ్వు, గట్టిగా ఏడ్చు",screams,అరుస్తాడు/అరుస్తుంది,screaming,అరుస్తూ,screamed,అరిచాడు,screamed,అరవబడి
screw,"మరతిప్పుట, బిగించు",screws,స్క్రూ బిగిస్తాడు/బిగిస్తుంది,screwing,స్క్రూ బిగిస్తూ,screwed,స్క్రూ బిగించాడు,screwed,స్క్రూ బిగించబడి
scrub,"తోముట, రాచుట",scrubs,రుద్దుతాడు/రుద్దుతుంది,scrubbing,రుద్దుతూ,scrubbed,రుద్దాడు,scrubbed,రుద్దబడి
search,"పరిశోధించుట, వెతుకు, వెతుకుట",searches,వెతుకుతాడు/వెతుకుతుంది,searching,వెతుకుతూ,searched,వెతికాడు,searched,వెతకబడి
seat,"కూర్చుండపెట్టుట, కూర్చోబెట్టు",seats,కూర్చోబెడతాడు/కూర్చోబెడుతుంది,seating,కూర్చోబెడుతూ,seated,కూర్చున్నాడు,seated,కూర్చోబెట్టబడి
secure,"జాగ్రత్తచేసుట, భద్రపరుచుట",secures,భద్రపరుస్తాడు/భద్రపరుస్తుంది,securing,భద్రపరుస్తూ,secured,భద్రపరిచాడు,secured,భద్రపరచబడి
see,"చూచు, మనసుతో తెలుసుకొను",sees,చూస్తాడు/చూస్తుంది,seeing,చూస్తూ,saw,చూశాడు,seen,చూడబడి
seek,"వెతకు, అన్వేషించు",seeks,కోరుతాడు/కోరుతుంది,seeking,కోరుతూ,sought,కోరాడు,sought,కోరబడి
seem,"అన్నట్లుగా వుండు, కనిపించు",seems,అనిపిస్తుంది,seeming,అనిపిస్తూ,seemed,అనిపించింది,seemed,అనిపించి
seize,స్వాధీనం,seizes,పట్టుకుంటాడు/పట్టుకుంటుంది,seizing,పట్టుకుంటూ,seized,పట్టుకున్నాడు,seized,పట్టుకోబడి
select,"ఎంచుకొను, ఎన్నుకొను",selects,ఎంచుకుంటాడు/ఎంచుకుంటుంది,selecting,ఎంచుకుంటూ,selected,ఎంచుకున్నాడు,selected,ఎంచుకోబడి
sell,"విక్రయించు, అమ్ము",sells,అమ్ముతాడు/అమ్ముతుంది,selling,అమ్ముతూ,sold,అమ్మాడు,sold,అమ్మబడి
send,"పంపించు, తీసుకొనిపోవు",sends,పంపుతాడు/పంపుతుంది,sending,పంపుతూ,sent,పంపాడు,sent,పంపబడి
sentence,"తీర్పుచెప్పుట, విధించు",sentences,శిక్ష విధిస్తాడు/విధిస్తుంది,sentencing,శిక్ష విధిస్తూ,sentenced,శిక్ష విధించాడు,sentenced,శిక్ష విధించబడి
separate,విడిగా వుంచు,separates,వేరు చేస్తాడు/చేస్తుంది,separating,వేరు చేస్తూ,separated,విడిపోయాడు,separated,విడిపోయి
set,సరైన స్థితిలో వుంచు,sets,ఏర్పాటు చేస్తాడు/చేస్తుంది,setting,ఏర్పాటు చేస్తూ,set,ఏర్పాటు చేశాడు,set,ఏర్పాటు చేయబడి
sever,"తెంచుట, వించుట, విడదీయుట",severs,కోసివేస్తాడు/కోసివేస్తుంది,severing,కోసివేస్తూ,severed,కోసివేశాడు,severed,కోసివేయబడి
sew,దారంతో కుట్టివేయు,sews,కుడతాడు/కుడుతుంది,sewing,కుడుతూ,sewed,కుట్టాడు,sewn,కుట్టబడి
shake,కదలడము,shakes,ఊపుతాడు/ఊపుతుంది,shaking,ఊపుతూ,shook,ఊపాడు,shaken,ఊపబడి
shape,ఆకారము,shapes,రూపొందిస్తాడు/రూపొందిస్తుంది,shaping,రూపొందిస్తూ,shaped,రూపొందించాడు,shaped,రూపొందించబడి
share,పంచుకొను,shares,పంచుకుంటాడు/పంచుకుంటుంది,sharing,పంచుకుంటూ,shared,పంచుకున్నాడు,shared,పంచుకోబడి
shatter,పగలకొట్టుట,shatters,ముక్కలు చేస్తాడు/చేస్తుంది,shattering,ముక్కలు చేస్తూ,shattered,ముక్కలైంది,shattered,ముక్కలై
shave,క్షౌరముచేసుట,shaves,క్షవరం చేస్తాడు/చేస్తుంది,shaving,క్షవరం చేస్తూ,shove,నెట్టాడు,shaven,క్షవరం చేయబడి
shear,బొచ్చులేకుండా కత్తిరించుట,shears,కత్తిరిస్తాడు/కత్తిరిస్తుంది,shearing,కత్తిరిస్తూ,shore,ఒడ్డుకు చేర్చాడు,shorn,కత్తిరించబడి
shed,"కార్చుట, రాల్చుట",sheds,కారుస్తాడు/కారుస్తుంది,shedding,కారుస్తూ,shed,కార్చింది,shed,కార్చబడి
shine,"ప్రకాశించు, మెరయు",shines,ప్రకాశిస్తాడు/ప్రకాశిస్తుంది,shining,ప్రకాశిస్తూ,shone,ప్రకాశించింది,shone,ప్రకాశించి
shirk,భయపడు,shirks,తప్పించుకుంటాడు/తప్పించుకుంటుంది,shirking,తప్పించుకుంటూ,shirked,తప్పించుకున్నాడు,shirked,తప్పించుకోబడి
shiver,వణుకు,shivers,వణుకుతాడు/వణుకుతుంది,shivering,వణుకుతూ,shivered,వణికిపోయాడు,shivered,వణికి
shock,"ఆకస్మికంగా, తీవ్రంగా కలిగిన కుదువు",shocks,ఆశ్చర్యపరుస్తాడు/ఆశ్చర్యపరుస్తుంది,shocking,ఆశ్చర్యపరుస్తూ,shocked,ఆశ్చర్యపోయాడు,shocked,ఆశ్చర్యపోయి
shoot,"కాల్చు, సినిమా తీయు",shoots,కాల్చుతాడు/కాల్చుతుంది,shooting,కాల్చుతూ,shot,కాల్చాడు,shot,కాల్చబడి
shorten,తగ్గు,shortens,పొట్టిగా చేస్తాడు/చేస్తుంది,shortening,పొట్టిగా చేస్తూ,shortened,పొట్టిగా చేశాడు,shortened,పొట్టిగా చేయబడి
shout,"బిగ్గరగా అరచు, బిగ్గరగా అరచు",shouts,అరుస్తాడు/అరుస్తుంది,shouting,అరుస్తూ,shouted,అరిచాడు,shouted,అరవబడి
show,"కనపడుట, కనపరుచుట, చూపించు, చూపుట, తెలియచేసుట",shows,చూపిస్తాడు/చూపిస్తుంది,showing,చూపిస్తూ,showed,చూపించాడు,shown,చూపించబడి
shrink,"కుంచించుకొనిపోవు, ముడుచుకొను",shrinks,కుదించుకుపోతాడు/కుదించుకుపోతుంది,shrinking,కుదించుకుపోతూ,shrank,కుదించుకుపోయింది,shrunk,కుదించుకుపోయి
shut,"మూయు, వేసుట",shuts,మూసివేస్తాడు/మూసివేస్తుంది,shutting,మూసివేస్తూ,shut,మూసివేశాడు,shut,మూసివేయబడి
sight,"చూచుట, చూడుట",sights,చూస్తాడు/చూస్తుంది,sighting,చూస్తూ,sighted,చూశాడు,sighted,చూడబడి
signal,సైగ చేయు,signals,సంకేతం ఇస్తాడు/ఇస్తుంది,signalling,సంకేతం ఇస్తూ,signalled,సంకేతం ఇచ్చాడు,signalled,సంకేతం ఇవ్వబడి
signify,గుర్తింపు కలిగిన,signifies,సూచిస్తుంది,signifying,సూచిస్తూ,signified,సూచించింది,signified,సూచించబడి
sing,గానం చేయు,sings,పాడుతాడు/పాడుతుంది,singing,పాడుతూ,sang,పాడాడు,sung,పాడబడి
sink,"ముంచివేసుట, ముంచుట",sinks,మునుగుతాడు/మునుగుతుంది,sinking,మునుగుతూ,sank,మునిగిపోయింది,sunk,మునిగిపోయి
sip,కొంచెం కొంచెం తాగు,sips,చప్పరిస్తాడు/చప్పరిస్తుంది,sipping,చప్పరిస్తూ,sipped,చప్పరించాడు,sipped,చప్పరించబడి
sit,కూర్చొను,sits,కూర్చుంటాడు/కూర్చుంటుంది,sitting,కూర్చుంటూ,sat,కూర్చున్నాడు,sat,కూర్చొని
ski,ఆకాశంలో నుంచి దూకు,skis,స్కైయింగ్ చేస్తాడు/చేస్తుంది,skiing,స్కైయింగ్ చేస్తూ,skied,స్కైయింగ్ చేశాడు,skied,స్కైయింగ్ చేయబడి
skid,జారుట,skids,జారిపడతాడు/జారిపడుతుంది,skidding,జారిపడుతూ,skidded,జారిపడ్డాడు,skidded,జారిపడి
slam,నేలకి కొట్టటం,slams,గట్టిగా కొడతాడు/కొడుతుంది,slamming,గట్టిగా కొడుతూ,slammed,గట్టిగా కొట్టాడు,slammed,గట్టిగా కొట్టబడి
slay,వధించు,slays,చంపుతాడు/చంపుతుంది,slaying,చంపుతూ,slew,చంపాడు,slain,చంపబడి
sleep,నిద్రపోవు,sleeps,నిద్రపోతాడు/నిద్రపోతుంది,sleeping,నిద్రపోతూ,slept,నిద్రపోయాడు,slept,నిద్రపోయి
slide,నున్నని ప్రదేశముపై జారు,slides,జారుతాడు/జారుతుంది,sliding,జారుతూ,slid,జారాడు,slid/slide,జారి
slip,జారుట,slips,జారిపడతాడు/జారిపడుతుంది,slipping,జారిపడుతూ,slipped,జారిపడ్డాడు,slipped,జారిపడి
slit,"చీలిక, కోత",slits,చీల్చుతాడు/చీల్చుతుంది,slitting,చీల్చుతూ,slit,చీల్చాడు,slit,చీల్చబడి
smash,"ముక్కలు చేయు, నాశనం చేయు",smashes,పగులగొడతాడు/పగులగొడుతుంది,smashing,పగులగొడుతూ,smashed,పగులగొట్టాడు,smashed,పగులగొట్టబడి
smell,వాసన చూచు,smells,వాసన చూస్తాడు/చూస్తుంది,smelling,వాసన చూస్తూ,smelt,వాసన చూశాడు,smelt,వాసన చూడబడి
smile,నవ్వు,smiles,నవ్వుతాడు/నవ్వుతుంది,smiling,నవ్వుతూ,smiled,నవ్వాడు,smiled,నవ్వబడి
smooth,నునుపైన,smoothes,నునుపుగా చేస్తాడు/చేస్తుంది,smoothing,నునుపుగా చేస్తూ,smoothed,నునుపుగా చేశాడు,smoothed,నునుపుగా చేయబడి
snap,చిటపట శబ్దం చేయు,snaps,విరుస్తాడు/విరుస్తుంది,snapping,విరుస్తూ,snapped,విరిచాడు,snapped,విరిచి
snatch,"పెరుక్కొనుట, బలత్కారంగా ఎత్తుకొనిపోవు",snatches,లాక్కుంటాడు/లాక్కుంటుంది,snatching,లాక్కుంటూ,snatched,లాక్కున్నాడు,snatched,లాక్కోబడి
sneak,"నక్కుట, జారుకొను",sneaks,దొంగచాటుగా వెళ్తాడు/వెళ్తుంది,sneaking,దొంగచాటుగా వెళ్తూ,sneaked,దొంగచాటుగా వెళ్ళాడు,sneaked,దొంగచాటుగా వెళ్లి
sneeze,తుమ్ముట,sneezes,తుమ్ముతాడు/తుమ్ముతుంది,sneezing,తుమ్ముతూ,sneezed,తుమ్మాడు,sneezed,తుమ్మబడి
sob,ఏడుస్తూ,sobs,వెక్కి వెక్కి ఏడుస్తాడు/ఏడుస్తుంది,sobbing,వెక్కి వెక్కి ఏడుస్తూ,sobbed,వెక్కి వెక్కి ఏడ్చాడు,sobbed,వెక్కి వెక్కి ఏడ్చి
solicit,ప్రార్ధించుట బతిమాలుకొనుట వేడుకొనుట,solicits,కోరుతాడు/కోరుతుంది,soliciting,కోరుతూ,solicited,కోరాడు,solicited,కోరబడి
solve,పరిష్కరించుట,solves,పరిష్కరిస్తాడు/పరిష్కరిస్తుంది,solving,పరిష్కరిస్తూ,solved,పరిష్కరించాడు,solved,పరిష్కరించబడి
soothe,ఓదార్చుట,soothes,ఓదార్చుతాడు/ఓదార్చుతుంది,soothing,ఓదార్చుతూ,soothed,ఓదార్చాడు,soothed,ఓదార్చబడి
sort,విభజించుట,sorts,వర్గీకరిస్తాడు/వర్గీకరిస్తుంది,sorting,వర్గీకరిస్తూ,sorted,వర్గీకరించాడు,sorted,వర్గీకరించబడి
sparkle,మెరయు,sparkles,మెరుస్తుంది,sparkling,మెరుస్తూ,sparkled,మెరిసింది,sparkled,మెరిసి
speak,మాట్లాడు ఉపన్యసించు,speaks,మాట్లాడుతాడు/మాట్లాడుతుంది,speaking,మాట్లాడుతూ,spoke,మాట్లాడాడు,spoken,మాట్లాడబడి
spell,పదంలోని అక్షరములను చెప్పు,spells,అక్షరక్రమం చెప్తాడు/చెప్తుంది,spelling,అక్షరక్రమం చెప్తూ,spelt,అక్షరక్రమం చెప్పాడు,spelt,అక్షరక్రమం చెప్పబడి
spend,"ఖర్చు చేయు, గడుపు",spends,ఖర్చు చేస్తాడు/చేస్తుంది,spending,ఖర్చు చేస్తూ,spent,ఖర్చు చేశాడు,spent,ఖర్చు చేయబడి
spill,"చల్లు, తొణుకు",spills,ఒలికిస్తాడు/ఒలికిస్తుంది,spilling,ఒలికిస్తూ,spilt,ఒలికింది,spilt,ఒలికి
spin,తిరుగుట,spins,తిప్పుతాడు/తిప్పుతుంది,spinning,తిప్పుతూ,span/spun,తిప్పాడు,spun,తిప్పబడి
spit,ఉమ్మివేసుట,spits,ఉమ్ముతాడు/ఉమ్ముతుంది,spitting,ఉమ్ముతూ,spat/spit,ఉమ్మాడు,spat/spit,ఉమ్మబడి
split,విడగొట్టు,splits,చీల్చుతాడు/చీల్చుతుంది,splitting,చీల్చుతూ,split,చీల్చాడు,split,చీల్చబడి
spoil,నాశనం చేయు,spoils,పాడు చేస్తాడు/చేస్తుంది,spoiling,పాడు చేస్తూ,spoilt,పాడు చేశాడు,spoilt,పాడు చేయబడి
spray,పిచికారీ చేయు,sprays,స్ప్రే చేస్తాడు/చేస్తుంది,spraying,స్ప్రే చేస్తూ,sprayed,స్ప్రే చేశాడు,sprayed,స్ప్రే చేయబడి
spread,"విస్తరించు, పూర్తిగా కప్పు",spreads,వ్యాపింపజేస్తాడు/వ్యాపింపజేస్తుంది,spreading,వ్యాపింపజేస్తూ,spread,వ్యాపించింది,spread,వ్యాపించి
spring,ఎగిరిపడు,springs,దూకుతాడు/దూకుతుంది,springing,దూకుతూ,sprang,దూకాడు,sprung,దూకి
sprout,మొలకెత్తు,sprouts,మొలకెత్తుతుంది,sprouting,మొలకెత్తుతూ,sprouted,మొలకెత్తింది,sprouted,మొలకెత్తి
squeeze,పిండి వేయు,squeezes,పిండుతాడు/పిండుతుంది,squeezing,పిండుతూ,squeezed,పిండాడు,squeezed,పిండబడి
stand,నిలబడు,stands,నిలబడతాడు/నిలబడుతుంది,standing,నిలబడుతూ,stood,నిలబడ్డాడు,stood,నిలబడి
stare,తదేకంగా చూడు,stares,చూస్తూ ఉండిపోతాడు/ఉండిపోతుంది,staring,చూస్తూ ఉండిపోతూ,stared,చూస్తూ ఉండిపోయాడు,stared,చూస్తూ ఉండిపోయి
start,"ప్రారంభించు, బయలుదేరు",starts,ప్రారంభిస్తాడు/ప్రారంభిస్తుంది,starting,ప్రారంభిస్తూ,started,ప్రారంభించాడు,started,ప్రారంభించబడి
state,చెప్పుట,states,తెలుపుతాడు/తెలుపుతుంది,stating,తెలుపుతూ,stated,తెలిపాడు,stated,తెలిపబడి
stay,"ఉండు, నిలుచుట",stays,ఉంటాడు/ఉంటుంది,staying,ఉంటూ,stayed,ఉన్నాడు,stayed,ఉండి
steal,దొంగలించు,steals,దొంగిలిస్తాడు/దొంగిలిస్తుంది,stealing,దొంగిలిస్తూ,stole,దొంగిలించాడు,stolen,దొంగిలించబడి
steep,పైకి పెరిగిన,steeps,నానబెడతాడు/నానబెడుతుంది,steeping,నానబెడుతూ,steeped,నానబెట్టాడు,steeped,నానబెట్టబడి
stem,ఎదిరించుట ఎదురాడుట విరోధించుట,stems,ఆపుతాడు/ఆపుతుంది,stemming,ఆపుతూ,stemmed,ఆపాడు,stemmed,ఆపబడి
step,అడుగుపెట్టుట తొక్కుట,steps,అడుగు వేస్తాడు/వేస్తుంది,stepping,అడుగు వేస్తూ,stepped,అడుగు వేశాడు,stepped,అడుగు వేయబడి
sterilize,మరిగించి క్రిములను చంపు,sterilizes,క్రిమిరహితం చేస్తాడు/చేస్తుంది,sterilizing,క్రిమిరహితం చేస్తూ,sterilized,క్రిమిరహితం చేశాడు,sterilized,క్రిమిరహితం చేయబడి
stick,అంటించుట అతికించుట,sticks,అతుక్కుంటాడు/అతుక్కుంటుంది,sticking,అతుక్కుంటూ,stuck,అతుక్కున్నాడు,stuck,అతుక్కుని
stimulate,పురికొల్పుట రేచుట,stimulates,ప్రేరేపిస్తాడు/ప్రేరేపిస్తుంది,stimulating,ప్రేరేపిస్తూ,stimulated,ప్రేరేపించాడు,stimulated,ప్రేరేపించబడి
sting,కరుచుట కొరుకుట,stings,కుడుతుంది,stinging,కుడుతూ,stung,కుట్టింది,stung,కుట్టబడి
stir,కలియపెట్టుట కలుపుట కుళ్లగించుట,stirs,కదిలిస్తాడు/కదిలిస్తుంది,stirring,కదిలిస్తూ,stirred,కదిలించాడు,stirred,కదిలించబడి
stitch,కుట్టుట,stitches,కుడతాడు/కుడుతుంది,stitching,కుడుతూ,stitched,కుట్టాడు,stitched,కుట్టబడి
stop,"అడ్డగించుట, ఆగు, ఆపు",stops,ఆపుతాడు/ఆపుతుంది,stopping,ఆపుతూ,stopped,ఆగాడు,stopped,ఆపబడి
store,"కూడబెట్టుట, చేర్చిపెట్టుట",stores,నిల్వ చేస్తాడు/చేస్తుంది,storing,నిల్వ చేస్తూ,stored,నిల్వ చేశాడు,stored,నిల్వ చేయబడి
strain,అధికంగా శ్రమపడు,strains,ఒత్తిడి చేస్తాడు/చేస్తుంది,straining,ఒత్తిడి చేస్తూ,strained,ఒత్తిడి చేశాడు,strained,ఒత్తిడి చేయబడి
stray,అటు ఇటు తిరుగు,strays,తప్పిపోతాడు/తప్పిపోతుంది,straying,తప్పిపోతూ,strayed,తప్పిపోయాడు,strayed,తప్పిపోయి
stress,ఒత్తిడి చేయు,stresses,ఒత్తిడికి గురిచేస్తాడు/గురిచేస్తుంది,stressing,ఒత్తిడికి గురిచేస్తూ,stressed,ఒత్తిడికి గురయ్యాడు,stressed,ఒత్తిడికి గురై
stretch,"చాచు, విస్తరించు",stretches,సాగుతాడు/సాగుతుంది,stretching,సాగుతూ,stretched,సాగాడు,stretched,సాగబడి
stride,పెద్ద అడుగులు వేస్తూ నడచు,strides,వేగంగా నడుస్తాడు/నడుస్తుంది,striding,వేగంగా నడుస్తూ,strode,వేగంగా నడిచాడు,stridden,వేగంగా నడవబడి
strike,కొట్టుట,strikes,కొడతాడు/కొడుతుంది,striking,కొడుతూ,struck,కొట్టాడు,struck/stricken,కొట్టబడి
string,కుట్టు,strings,కడతాడు/కడుతుంది,stringing,కడుతూ,strung,కట్టాడు,strung,కట్టబడి
strive,ప్రయత్నము చేయు,strives,ప్రయత్నిస్తాడు/ప్రయత్నిస్తుంది,striving,ప్రయత్నిస్తూ,strove,ప్రయత్నించాడు,striven,ప్రయత్నించబడి
study,పరిశీలన,studies,చదువుతాడు/చదువుతుంది,studying,చదువుతూ,studied,చదువుకున్నాడు,studied,చదువుకోబడి
submit,అప్పగించు,submits,సమర్పిస్తాడు/సమర్పిస్తుంది,submitting,సమర్పిస్తూ,submitted,సమర్పించాడు,submitted,సమర్పించబడి
subscribe,ధృవీకరించు,subscribes,సభ్యత్వం పొందుతాడు/పొందుతుంది,subscribing,సభ్యత్వం పొందుతూ,subscribed,సభ్యత్వం పొందాడు,subscribed,సభ్యత్వం పొందబడి
subtract,తీసివేత,subtracts,తీసివేస్తాడు/తీసివేస్తుంది,subtracting,తీసివేస్తూ,subtracted,తీసివేశాడు,subtracted,తీసివేయబడి
succeed,సాధించు,succeeds,విజయం సాధిస్తాడు/సాధిస్తుంది,succeeding,విజయం సాధిస్తూ,succeeded,విజయం సాధించాడు,succeeded,విజయం సాధించి
suck,పీల్చుకొను,sucks,పీలుస్తాడు/పీలుస్తుంది,sucking,పీలుస్తూ,sucked,పీల్చాడు,sucked,పీల్చబడి
suffer,బాధ,suffers,బాధపడతాడు/బాధపడుతుంది,suffering,బాధపడుతూ,suffered,బాధపడ్డాడు,suffered,బాధపడి
suggest,"సూచించు, సలహా చెప్పు",suggests,సూచిస్తాడు/సూచిస్తుంది,suggesting,సూచిస్తూ,suggested,సూచించాడు,suggested,సూచించబడి
summon,ఆజ్ఞాపించు,summons,పిలిపిస్తాడు/పిలిపిస్తుంది,summoning,పిలిపిస్తూ,summoned,పిలిపించాడు,summoned,పిలిపించబడి
supply,సరఫరా చేయు,supplies,సరఫరా చేస్తాడు/చేస్తుంది,supplying,సరఫరా చేస్తూ,supplied,సరఫరా చేశాడు,supplied,సరఫరా చేయబడి
support,సహాయము,supports,మద్దతు ఇస్తాడు/ఇస్తుంది,supporting,మద్దతు ఇస్తూ,supported,మద్దతు ఇచ్చాడు,supported,మద్దతు ఇవ్వబడి
suppose,సాధ్యమేనని భావించు,supposes,అనుకుంటాడు/అనుకుంటుంది,supposing,అనుకుంటూ,supposed,అనుకున్నాడు,supposed,అనుకోబడి
surge,"పైకిలేచు, ఉప్పొంగు",surges,పెరుగుతుంది,surging,పెరుగుతూ,surged,పెరిగింది,surged,పెరిగి
surmise,"అనుమానించు,అనుమానించు",surmises,ఊహిస్తాడు/ఊహిస్తుంది,surmising,ఊహిస్తూ,surmised,ఊహించాడు,surmised,ఊహించబడి
surpass,అందకుండా పోవు,surpasses,అధిగమిస్తాడు/అధిగమిస్తుంది,surpassing,అధిగమిస్తూ,surpassed,అధిగమించాడు,surpassed,అధిగమించబడి
surround,చుట్టు వ్యాపించు,surrounds,చుట్టుముడతాడు/చుట్టుముడుతుంది,surrounding,చుట్టుముడుతూ,surrounded,చుట్టుముట్టాడు,surrounded,చుట్టుముట్టబడి
survey,సర్వే,surveys,సర్వే చేస్తాడు/చేస్తుంది,surveying,సర్వే చేస్తూ,surveyed,సర్వే చేశాడు,surveyed,సర్వే చేయబడి
survive,జీవించు,survives,బతుకుతాడు/బతుకుతుంది,surviving,బతుకుతూ,survived,బతికాడు,survived,బతికి
swallow,మ్రింగు,swallows,మింగుతాడు/మింగుతుంది,swallowing,మింగుతూ,swallowed,మింగాడు,swallowed,మింగబడి
